-0.0015590179827995598, 3.4831464290618896e-06
-0.3071719606523402, -0.019637889694422483
-0.6002508401288651, -0.01159252179786563
-0.8559297986212187, -0.011021298822015524
-1.1537146297632717, -0.015898943413048983
-1.4639674772624858, -0.018901073839515448
-1.7648868574178778, -0.0311622922308743
-2.050207799533382, -0.03976305481046438
-2.3090295664733276, -0.05027066543698311
-2.5585013517993502, -0.06264680717140436
-2.797064139856957, -0.07689496781677008
-3.02940324152587, -0.09669997496530414
-3.257106573670171, -0.13499182276427746
-3.4863813109113835, -0.17882309947162867
-3.715635408007074, -0.2134161740541458
-3.9480034167063423, -0.24615463567897677
-4.183481201296672, -0.27519084652885795
-4.414277809264604, -0.30238986294716597
-4.635716179211158, -0.3277621353045106
-4.858725954312831, -0.35867383889853954
-5.0911104828701355, -0.3988028313033283
-5.325066417688504, -0.4444712563417852
-5.560647433507256, -0.5196984228678048
-5.76983249472687, -0.6430234392173588
-5.955694219737779, -0.7941153012216091
-6.13533639581874, -0.9526116554625332
-6.311881185974926, -1.1203531720675528
-6.486858703603502, -1.2844028901308775
-6.6462832078686915, -1.4651161995716393
-6.805695328570437, -1.6402865899726748
-6.954206716327462, -1.8210242856293917
-7.082471514237113, -2.0110454675741494
-7.185825053602457, -2.215903509873897
-7.281404155597556, -2.4300171695649624
-7.37543249677401, -2.647829592227936
-7.485038641607389, -2.8600642536766827
-7.624228982429486, -3.0556039586663246
-7.79611329420004, -3.230746458750218
-8.002201049937867, -3.363316594157368
-8.177149732713588, -3.5144328037276864
-8.320942822378129, -3.6767045347951353
-8.456969728926197, -3.851927161216736
-8.589878603001125, -4.027156754396856
-8.721253239433281, -4.213475667871535
-8.84017638041405, -4.409060651902109
-8.951325074769557, -4.613901254255325
-9.039129788754508, -4.837270516902208
-9.100443575240206, -5.066241930704564
-9.141502505342942, -5.300801563076675
-9.176337752607651, -5.54091804753989
-9.211168869631365, -5.779186894185841
-9.2522401936003, -6.019289441872388
-9.293328039871994, -6.26678254827857
-9.337500887922943, -6.499487569089979
-9.381669608468655, -6.730344949290156
-9.422724424686749, -6.963056938257068
-9.460661202145275, -7.195775894448161
-9.492370163614396, -7.432204069569707
-9.51627164176898, -7.663106746505946
-9.50897621770855, -7.886688555125147
-9.484523321967572, -8.106613412499428
-9.455385108070914, -8.322853445541114
-9.437201323453337, -8.557545481715351
-9.442390440497547, -8.786642331629992
-9.505292185989674, -9.028543735388666
-9.557243629998993, -9.253840773832053
-9.629474721034057, -9.48463543318212
-9.698591903492343, -9.717284700833261
-9.752127154788468, -9.953664089087397
-9.774490272800904, -10.193808446172625
-9.760958773491438, -10.417404192499816
-9.736526524298824, -10.646567248739302
-9.710526992741507, -10.87203850923106
-9.689208651136141, -11.099346954841167
-9.652304240036756, -11.328537886030972
-9.615391565661412, -11.554033538326621
-9.586273991386406, -11.779511766973883
-9.583659754192922, -12.004930759780109
-9.579486496862955, -12.230353236664087
-9.603383858106099, -12.459408272989094
-9.641333050618414, -12.697670146357268
-9.687081472424325, -12.937762237153947
-9.746836302278098, -13.166737130377442
-9.885969014896546, -13.336409847717732
-10.022037376882508, -13.530108846724033
-10.1518903116812, -13.733059981372207
-10.264589899685234, -13.934201801661402
-10.357042877411004, -14.144627120345831
-10.427677834406495, -14.35879649920389
-10.485861277906224, -14.582231952808797
-10.550272548454814, -14.801958189811558
-10.596000353049021, -15.03281207755208
-10.616787965002004, -15.265569360461086
-10.607941795082297, -15.49284993018955
-10.588178353908006, -15.718307252973318
-10.555930358415935, -15.938249533995986
-10.51900529966224, -16.158202268648893
-10.480521216290072, -16.378158488310874
-10.437364198907744, -16.599972799886018
-10.377053824835457, -16.81997780269012
-10.290227704623248, -17.034499124623835
-10.1909170258441, -17.243505402933806
-10.09159395628376, -17.44696876127273
-9.9984904450248, -17.643027622718364
