0.048284162185154855, -0.020431935787200928
-0.252758830669336, -0.08812281396239996
-0.4741475550690666, -0.09132381901144981
-0.7018466040026397, -0.1277684075757861
-0.9544321786379442, -0.13829034473747015
-1.199230917613022, -0.15252495650202036
-1.4502698523574509, -0.16859327955171466
-1.705981717153918, -0.18280351348221302
-1.9648157405899838, -0.19885441614314914
-2.236443700036034, -0.35899335192516446
-2.5000868007773533, -0.43415826465934515
-2.735469560197089, -0.4206991344690323
-2.9646575061487965, -0.42573031689971685
-3.1906572800362483, -0.39935858454555273
-3.421338233165443, -0.3748240415006876
-3.6644624391337857, -0.3373281676322222
-3.9324896681355312, -0.2813001894392073
-4.1989578767097555, -0.22527568461373448
-4.4966889476636425, -0.20613433560356498
-4.7663659562240355, -0.19075092300772667
-5.062566892709583, -0.18454651487991214
-5.336937459069304, -0.17654320178553462
-5.62222114688484, -0.1685155089944601
-5.899701492395252, -0.1568099381402135
-6.18187126837438, -0.1506368308328092
-6.456241833104286, -0.14263348514214158
-6.741554401698522, -0.14753923751413822
-7.019071885966696, -0.1524623902514577
-7.285663869231939, -0.15186698967590928
-7.560079823073465, -0.1641876487992704
-7.831394249224104, -0.1839058231562376
-8.105818458017893, -0.19992174673825502
-8.375553237798158, -0.21040519140660763
-8.643716618127655, -0.21534918947145343
-8.913434891786892, -0.21844205912202597
-9.180026874761097, -0.21784660778939724
-9.44975340255769, -0.22463474329560995
-9.710125823912676, -0.231443764641881
-9.986121435940731, -0.2529990724287927
-10.249644912197255, -0.2745822314172983
-10.538133304100484, -0.305347862187773
-10.812586411368102, -0.3342971885576844
-11.09642251546029, -0.37615908682346344
-11.372451155330054, -0.41249547339975834
-11.653140340407845, -0.441430845297873
-11.919802495045587, -0.47224519215524197
-12.197390158311464, -0.5085780723020434
-12.453130939335097, -0.5357215041294694
-12.726008531462867, -0.5572837013751268
-13.001979396794923, -0.5677530877292156
-13.284178077417891, -0.5745132560841739
-13.553875722514931, -0.5683678011409938
-13.800204616156407, -0.5696651414036751
-14.068392776709516, -0.5856948317959905
-14.347506446414627, -0.6072430508211255
-14.61882915784372, -0.6306563187390566
-14.908880717761349, -0.6632659779861569
-15.16776018566452, -0.6996405716054142
-15.459358385298401, -0.7267038146965206
-15.715099181572441, -0.7538471627049148
-15.992662098724395, -0.779094098135829
-16.246831495896913, -0.80069799721241
-16.525957559235394, -0.8277890742756426
-16.791052468819544, -0.8549114936031401
-17.06084507412743, -0.8912616544403136
-17.32908278994728, -0.9294629306532443
-17.5926517121261, -0.9713699286803603
-17.86557887273375, -1.0151036586612463
-18.140085696068127, -1.068072095979005
-18.40991546731675, -1.1210509738884866
-18.687565101194195, -1.1850982666946948
-18.94493099534884, -1.2418002793565392
-19.21320588933304, -1.2966302605345845
-19.470563531969674, -1.3496369807980955
-19.748225568269845, -1.4192271623760462
-20.00090616417583, -1.4722443204373121
-20.252036003104877, -1.5289602358825505
-20.49692151643103, -1.5819948026910424
-20.765221202687826, -1.647910579573363
-21.014800291100983, -1.7083252388983965
-21.262812106637284, -1.7650480945594609
-21.50922774738865, -1.8051456757821143
-21.744697230344173, -1.830486521590501
-21.980191490030847, -1.8669131989590824
-22.249959364999086, -1.8921773810870945
-22.511965190060437, -1.9322400926612318
-22.77556719718268, -1.9889280693605542
-23.004887335468084, -2.0530832544900477
-23.23579540080391, -2.1301684249192476
-23.463552398083266, -2.1924794455990195
-23.70535294682486, -2.2603020169772208
-23.950292184832506, -2.337355811148882
-24.18275928212097, -2.4144374765455723
-24.426164285920095, -2.502580582164228
